ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525761.txt	1	564434	23257633	2226	0.0753
GSM525761.txt	1	23269996	23812421	55	-0.69
GSM525761.txt	1	23826268	27246495	381	0.0934
GSM525761.txt	1	27251701	28198514	120	-0.6724
GSM525761.txt	1	28210348	248727928	16662	0.0446
GSM525761.txt	1	248728629	248795435	10	-0.7225
GSM525761.txt	1	248808398	249224120	34	-0.0064
GSM525761.txt	2	30370	628542	64	0.0067
GSM525761.txt	2	635002	830738	19	-0.7451
GSM525761.txt	2	861555	1164260	31	-0.0263
GSM525761.txt	2	1178105	1728021	58	-0.7725
GSM525761.txt	2	1741235	26759103	1756	0.0361
GSM525761.txt	2	26764859	27040123	35	-0.6941
GSM525761.txt	2	27050755	38708549	1035	0.0501
GSM525761.txt	2	38714298	47698174	800	-0.7654
GSM525761.txt	2	47709916	48532696	68	-2.8489
GSM525761.txt	2	48540921	48831628	33	-0.7458
GSM525761.txt	2	48837079	69901924	1612	0.04
GSM525761.txt	2	69919969	73289870	340	-0.7381
GSM525761.txt	2	73300912	131655381	3771	0.0423
GSM525761.txt	2	131662956	131897713	26	-0.6635
GSM525761.txt	2	131905052	133114086	62	-0.3637
GSM525761.txt	2	133127610	152118767	1331	-0.7997
GSM525761.txt	2	152122004	169833185	1388	0.0165
GSM525761.txt	2	169842576	169852007	2	0.9189
GSM525761.txt	2	169869782	201668443	2448	0.0219
GSM525761.txt	2	201673508	203749117	239	-0.7503
GSM525761.txt	2	203760930	243068369	3565	0.0398
GSM525761.txt	3	64095	45989653	3835	0.0371
GSM525761.txt	3	46001509	49466258	416	-0.6789
GSM525761.txt	3	49470989	72013270	2158	0.05
GSM525761.txt	3	72049622	72855834	47	-0.7846
GSM525761.txt	3	72864538	73479595	47	0.0235
GSM525761.txt	3	73487558	74336325	53	-0.7541
GSM525761.txt	3	74347096	105284693	1758	0.0048
GSM525761.txt	3	105294148	105294208	5	0.7467
GSM525761.txt	3	105304348	162504792	4740	0.0396
GSM525761.txt	3	162514563	162619111	10	0.8187
GSM525761.txt	3	162630208	195358299	2661	0.0326
GSM525761.txt	3	195419197	195472825	11	0.5108
GSM525761.txt	3	195482602	197895198	267	0.06
GSM525761.txt	4	51439	53829396	3649	0.0329
GSM525761.txt	4	53845736	69056051	892	-0.8117
GSM525761.txt	4	69071932	70096415	76	-0.0428
GSM525761.txt	4	70125130	70469053	28	-0.2412
GSM525761.txt	4	70475999	95526820	2271	0.0271
GSM525761.txt	4	95537678	96045051	54	-0.7771
GSM525761.txt	4	96052366	173422554	5273	0.0185
GSM525761.txt	4	173429526	173429526	3	-0.7999
GSM525761.txt	4	173440159	190936864	1259	0.0298
GSM525761.txt	5	22178	692880	75	0.0122
GSM525761.txt	5	710523	825315	12	0.4464
GSM525761.txt	5	841978	32097408	2018	0.0159
GSM525761.txt	5	32110763	32167608	9	0.6101
GSM525761.txt	5	32173320	180712233	11241	0.0385
GSM525761.txt	6	152663	171025492	13415	0.0305
GSM525761.txt	7	45159	129806014	10505	0.0421
GSM525761.txt	7	129818268	129847929	5	-0.6119
GSM525761.txt	7	129853317	143870907	1388	0.0601
GSM525761.txt	7	143884053	143953444	4	0.6956
GSM525761.txt	7	144074521	159118536	1430	0.0416
GSM525761.txt	8	73831	6942308	628	0.0114
GSM525761.txt	8	7053215	7752556	8	-0.5671
GSM525761.txt	8	8079890	22349468	1130	0.0345
GSM525761.txt	8	22355647	24470983	212	-0.7325
GSM525761.txt	8	24493115	39222396	1222	0.0537
GSM525761.txt	8	39237467	39380624	19	-4.4038
GSM525761.txt	8	39386128	141840599	7310	0.0313
GSM525761.txt	8	141856782	142887322	101	0.5374
GSM525761.txt	8	142909733	146294069	432	0.0535
GSM525761.txt	9	163160	11952551	993	0.0269
GSM525761.txt	9	11981593	12357043	17	-0.9626
GSM525761.txt	9	12387869	141122084	8478	0.0464
GSM525761.txt	10	125565	46234740	3461	0.0411
GSM525761.txt	10	46951261	47148517	25	0.3765
GSM525761.txt	10	47540408	48652417	42	0.0596
GSM525761.txt	10	49196950	49262376	3	0.5903
GSM525761.txt	10	49390104	83707823	2849	0.0363
GSM525761.txt	10	83719148	83923266	24	-0.8468
GSM525761.txt	10	83929920	135506703	4722	0.0433
GSM525761.txt	11	192393	25605210	2458	0.0429
