ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525657.txt	1	564434	2567802	274	0.2673
GSM525657.txt	1	2582783	2633389	3	1.1895
GSM525657.txt	1	2694756	72761297	6591	0.0699
GSM525657.txt	1	72777689	72795450	2	-4.0035
GSM525657.txt	1	72830038	77233420	288	0.0069
GSM525657.txt	1	77255298	101783350	1826	-0.4488
GSM525657.txt	1	101805159	152552848	2064	0.033
GSM525657.txt	1	152556475	152581914	5	2.2097
GSM525657.txt	1	152586257	196738926	3915	0.0196
GSM525657.txt	1	196748522	196801170	7	-0.8884
GSM525657.txt	1	196825164	249224120	4513	0.0192
GSM525657.txt	2	30370	230560436	17453	0.0157
GSM525657.txt	2	230575389	231480467	90	-0.3554
GSM525657.txt	2	231514368	243068369	1140	0.0937
GSM525657.txt	3	64095	48447822	4094	0.0191
GSM525657.txt	3	48452677	48727129	47	0.3531
GSM525657.txt	3	48730577	71035893	2173	0.0408
GSM525657.txt	3	71041636	71813116	84	-0.5139
GSM525657.txt	3	71816992	105284693	1916	-0.0184
GSM525657.txt	3	105294148	105294208	5	-0.9752
GSM525657.txt	3	105304348	170681675	5290	0.0088
GSM525657.txt	3	170695853	178598032	616	-0.455
GSM525657.txt	3	178622737	197895198	1783	0.0294
GSM525657.txt	4	51439	70125130	4618	0.0202
GSM525657.txt	4	70149630	70167104	3	-1.293
GSM525657.txt	4	70172575	70203218	4	-4.0876
GSM525657.txt	4	70221114	124305704	4395	-0.014
GSM525657.txt	4	124310085	126242143	89	-0.4779
GSM525657.txt	4	126258793	155443589	1882	-0.0071
GSM525657.txt	4	155454359	155458514	2	-1.7174
GSM525657.txt	4	155463356	173422554	1250	-0.0042
GSM525657.txt	4	173429526	173429526	3	-2.2243
GSM525657.txt	4	173440159	190936864	1259	0.0122
GSM525657.txt	5	22178	59260380	3939	-0.0027
GSM525657.txt	5	59284536	70771694	752	-0.4567
GSM525657.txt	5	70779739	180712233	8664	0.0254
GSM525657.txt	6	152663	14345283	1274	0.0248
GSM525657.txt	6	14366500	15452364	62	-0.4493
GSM525657.txt	6	15464063	32478182	1650	0.045
GSM525657.txt	6	32487450	32497351	3	-2.5342
GSM525657.txt	6	32521899	78926586	3584	0.0283
GSM525657.txt	6	78979201	79023298	3	-5.2366
GSM525657.txt	6	79045288	90077661	755	-0.0216
GSM525657.txt	6	90089498	90512033	49	-0.4498
GSM525657.txt	6	90521493	171025492	6035	0.0018
GSM525657.txt	7	45159	116187766	9351	0.036
GSM525657.txt	7	116194236	116194236	3	-1.2918
GSM525657.txt	7	116201074	159118536	3978	0.0207
GSM525657.txt	8	73831	176474	3	0.2841
GSM525657.txt	8	186506	27486281	2241	-0.4308
GSM525657.txt	8	27492007	39222396	956	0.035
GSM525657.txt	8	39237467	39386128	20	-4.69
GSM525657.txt	8	39392504	146294069	7842	0.0155
GSM525657.txt	9	163160	43175685	3121	0.0176
GSM525657.txt	9	43505870	44259434	9	0.7435
GSM525657.txt	9	44323945	141122084	6358	0.0533
GSM525657.txt	10	125565	875658	80	0.0317
GSM525657.txt	10	882395	1388315	65	-0.4545
GSM525657.txt	10	1396787	86843418	6462	0.019
GSM525657.txt	10	86863721	89348214	211	-0.4309
GSM525657.txt	10	89365163	90074414	59	-1.244
GSM525657.txt	10	90091625	106447206	1795	-0.4363
GSM525657.txt	10	106452864	135506703	2454	0.0478
GSM525657.txt	11	192393	5781947	699	0.1487
GSM525657.txt	11	5785929	5805635	4	-4.9244
GSM525657.txt	11	5810068	7793667	257	0.0075
GSM525657.txt	11	7800782	7841446	6	-0.8667
GSM525657.txt	11	7847021	57101966	3517	0.0199
GSM525657.txt	11	57108529	58276651	154	-0.3797
GSM525657.txt	11	58281573	82592236	2544	0.1028
GSM525657.txt	11	82610508	83043002	42	-0.3188
GSM525657.txt	11	83066730	134927084	4315	0.0131
GSM525657.txt	12	163617	12530891	1320	0.0584
GSM525657.txt	12	12538033	12949956	55	-0.3658
GSM525657.txt	12	12959943	23641756	858	-0.0124
GSM525657.txt	12	23666571	25314134	164	-0.4336
GSM525657.txt	12	25330735	133819062	8855	0.0367
GSM525657.txt	13	19167982	26273289	671	-0.4559
GSM525657.txt	13	26281619	33190940	714	0.0081
GSM525657.txt	13	33199021	57752401	2202	-0.4686
GSM525657.txt	13	57760507	57775211	3	-5.9104
GSM525657.txt	13	57793383	115105782	4132	-0.4746
GSM525657.txt	14	19079502	20146552	9	0.1055
GSM525657.txt	14	20198965	20420819	30	-0.3303
GSM525657.txt	14	20427212	95011820	6922	0.0169
GSM525657.txt	14	95016653	95936655	95	-0.3549
GSM525657.txt	14	95944089	107278740	1200	0.0752
GSM525657.txt	15	20102570	41838817	1839	0.0196
GSM525657.txt	15	41847177	43276184	183	-0.4005
GSM525657.txt	15	43282274	46263808	373	0.0369
GSM525657.txt	15	46286649	47193854	33	-0.4046
GSM525657.txt	15	47214967	47847650	40	-0.019
GSM525657.txt	15	47868265	48279389	47	-0.551
GSM525657.txt	15	48286258	49217089	114	-0.0252
GSM525657.txt	15	49225097	49327880	14	-0.4587
GSM525657.txt	15	49333827	50534274	129	0.0042
GSM525657.txt	15	50541828	51233842	81	-0.4647
GSM525657.txt	15	51242287	56638838	504	-0.0016
GSM525657.txt	15	56646527	57613190	112	-0.5379
GSM525657.txt	15	57633181	57871673	30	-0.1271
GSM525657.txt	15	57878195	58505128	61	-0.4398
GSM525657.txt	15	58519952	99670630	4224	0.0462
GSM525657.txt	15	99675021	100833193	133	-0.4349
GSM525657.txt	15	100839013	102465325	195	0.0379
GSM525657.txt	16	88111	339983	43	0.2424
GSM525657.txt	16	349234	453602	20	-0.1215
GSM525657.txt	16	456975	70889680	5005	0.0856
GSM525657.txt	16	70896728	71251278	39	-0.2647
GSM525657.txt	16	71259565	90163091	1774	0.0677
GSM525657.txt	17	29195	44188470	4298	0.0825
GSM525657.txt	17	44197477	44351122	12	-0.6456
GSM525657.txt	17	44476663	76910290	2924	0.0677
GSM525657.txt	17	76916762	77679943	71	-0.2745
GSM525657.txt	17	77682337	81124204	456	0.1921
GSM525657.txt	18	14345	40644193	2933	-0.0018
GSM525657.txt	18	40653557	41097528	25	-0.8015
GSM525657.txt	18	41114798	73023729	2417	0
GSM525657.txt	18	73036161	73157664	15	-0.4996
GSM525657.txt	18	73179349	78010002	426	0.0391
GSM525657.txt	19	113447	59092542	6042	0.1475
GSM525657.txt	20	60769	1558408	193	0.0682
GSM525657.txt	20	1568995	1580928	2	-1.4325
GSM525657.txt	20	1591177	13797578	1041	0.04
GSM525657.txt	20	13805773	13821667	5	-0.8392
GSM525657.txt	20	13828281	62908644	4144	0.0618
GSM525657.txt	21	9501577	48090287	3413	0.0421
