ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525789.txt	1	564434	9764295	946	0.0093
GSM525789.txt	1	9771549	11776509	219	-0.7052
GSM525789.txt	1	11785036	17091707	452	0.007
GSM525789.txt	1	17209559	17231787	5	-0.2814
GSM525789.txt	1	17241779	17999148	81	-0.6932
GSM525789.txt	1	18004851	99481491	7105	-0.0052
GSM525789.txt	1	99503764	99682152	8	-0.6866
GSM525789.txt	1	99709965	120529697	1585	-0.0045
GSM525789.txt	1	120601784	121250317	12	-0.166
GSM525789.txt	1	121271594	144071758	20	-0.0048
GSM525789.txt	1	144539356	145388384	32	-0.1482
GSM525789.txt	1	145401467	146057245	60	-0.0088
GSM525789.txt	1	146074053	146143218	7	-0.3157
GSM525789.txt	1	146310979	146324097	3	0.0113
GSM525789.txt	1	146334433	146655407	22	-0.5988
GSM525789.txt	1	146661746	147599082	79	0.0015
GSM525789.txt	1	147615889	147711783	8	-0.3053
GSM525789.txt	1	147721839	156572864	980	-0.0032
GSM525789.txt	1	156577942	158530052	216	-0.7218
GSM525789.txt	1	158538575	158545356	2	-1.2883
GSM525789.txt	1	158552044	162558128	506	-0.7135
GSM525789.txt	1	162569758	167197879	347	-0.0123
GSM525789.txt	1	167208381	167510430	36	-0.7552
GSM525789.txt	1	167515489	167805722	29	-0.0218
GSM525789.txt	1	167814753	167941044	14	-0.6593
GSM525789.txt	1	167948504	168586561	71	-0.0147
GSM525789.txt	1	168609503	169317060	55	-0.7336
GSM525789.txt	1	169327796	175958737	605	-0.0067
GSM525789.txt	1	175978472	175978472	3	-0.6065
GSM525789.txt	1	175986425	249224120	5980	-0.0104
GSM525789.txt	2	30370	30094485	2336	-0.0028
GSM525789.txt	2	30105892	30105892	3	-0.4459
GSM525789.txt	2	30111693	243068369	16344	-0.0069
GSM525789.txt	3	64095	26484855	2199	-0.0016
GSM525789.txt	3	26514892	26807514	20	-0.778
GSM525789.txt	3	26836113	158332619	10515	-0.0074
GSM525789.txt	3	158347413	158984610	49	-0.7343
GSM525789.txt	3	158991576	197895198	3225	-0.0106
GSM525789.txt	4	51439	91060114	6512	-0.0075
GSM525789.txt	4	91070077	91498912	45	0.4361
