ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525767.txt	1	564434	10035845	977	0.1488
GSM525767.txt	1	10041222	11097939	118	-0.4798
GSM525767.txt	1	11102996	17048761	519	0.1163
GSM525767.txt	1	17053886	20787917	368	-0.4754
GSM525767.txt	1	20795408	152552848	9066	0.0959
GSM525767.txt	1	152556475	152581914	5	-1.177
GSM525767.txt	1	152586257	208135884	5028	0.0849
GSM525767.txt	1	208160591	208377352	24	-0.4815
GSM525767.txt	1	208383412	249224120	3383	0.0659
GSM525767.txt	2	30370	25045230	1731	0.0608
GSM525767.txt	2	25054073	25190081	18	-0.4467
GSM525767.txt	2	25195845	57194965	2774	0.0752
GSM525767.txt	2	57229598	61753569	289	-0.5577
GSM525767.txt	2	61762902	163361016	7102	0.0692
GSM525767.txt	2	163367067	166096145	191	-0.5999
GSM525767.txt	2	166109872	166697843	64	0.0468
GSM525767.txt	2	166711918	166825719	14	-0.4551
GSM525767.txt	2	166842636	167071352	27	0.0488
GSM525767.txt	2	167083229	179753453	1162	-0.5644
GSM525767.txt	2	179760238	183224669	252	0.0231
GSM525767.txt	2	183230523	188894319	356	-0.5659
GSM525767.txt	2	188926979	192880088	324	0.0389
GSM525767.txt	2	192890614	192969432	9	-0.5806
GSM525767.txt	2	192978933	243068369	4370	0.07
GSM525767.txt	3	64095	69484410	6228	0.0802
GSM525767.txt	3	69498172	74297382	325	-0.5464
GSM525767.txt	3	74313498	105284693	1761	0.0342
GSM525767.txt	3	105294148	105294208	5	1.068
GSM525767.txt	3	105304348	197895198	7689	0.0695
GSM525767.txt	4	51439	42237845	3031	0.0654
GSM525767.txt	4	42275888	48178176	414	-0.6036
GSM525767.txt	4	48189855	69375169	1114	0.0259
GSM525767.txt	4	69386997	69483247	10	-3.432
GSM525767.txt	4	69608712	95297495	2327	0.0582
GSM525767.txt	4	95328064	103326822	623	-0.5852
GSM525767.txt	4	103343321	141372627	2339	0.0411
GSM525767.txt	4	141378081	141378081	3	1.1116
GSM525767.txt	4	141386117	173422554	2382	0.0409
GSM525767.txt	4	173429526	173429526	3	2.9766
GSM525767.txt	4	173440159	190936864	1259	0.0564
GSM525767.txt	5	22178	55272028	3633	0.039
GSM525767.txt	5	55279255	61699184	487	-0.5575
GSM525767.txt	5	61709753	64603637	192	0.0249
GSM525767.txt	5	64621239	72337820	505	-0.5679
GSM525767.txt	5	72348173	81608445	882	0.0896
GSM525767.txt	5	81612698	153311339	5441	-0.553
GSM525767.txt	5	153349161	180712233	2215	0.0826
GSM525767.txt	6	152663	229844	7	-0.0505
GSM525767.txt	6	259557	375919	12	-0.9735
GSM525767.txt	6	389452	32450721	2965	0.0805
GSM525767.txt	6	32459433	32521899	6	-2.2705
GSM525767.txt	6	32526087	38611992	720	0.1061
GSM525767.txt	6	38627250	38729521	14	0.493
GSM525767.txt	6	38738216	38835968	10	0.8963
GSM525767.txt	6	38843590	38970599	14	0.4778
GSM525767.txt	6	38976602	78979201	2826	0.0568
GSM525767.txt	6	79001854	79023298	2	-5.9601
GSM525767.txt	6	79045288	80084700	62	0.1113
GSM525767.txt	6	80113756	139369008	4215	-0.5672
GSM525767.txt	6	139376342	147623332	615	0.0267
GSM525767.txt	6	147632607	163036242	1289	-0.5344
GSM525767.txt	6	163050373	171025492	658	0.0536
GSM525767.txt	7	45159	159118536	13332	0.0768
GSM525767.txt	8	73831	100841	2	0.2543
GSM525767.txt	8	176474	9565961	755	-0.5803
GSM525767.txt	8	9572132	9572132	3	0.5601
GSM525767.txt	8	9583177	17447792	602	-0.5548
GSM525767.txt	8	17454931	22112090	373	0.0706
GSM525767.txt	8	22116229	22878709	102	-0.4852
GSM525767.txt	8	22888333	22898496	4	0.3322
GSM525767.txt	8	22913814	24389638	133	-0.5328
GSM525767.txt	8	24404891	25058244	40	0.0328
GSM525767.txt	8	25064664	25069812	2	1.6195
GSM525767.txt	8	25074892	39222396	1184	0.0895
GSM525767.txt	8	39237467	39386128	20	-5.4949
GSM525767.txt	8	39392504	43396746	355	0.0879
GSM525767.txt	8	43527935	146294069	7487	0.8338
GSM525767.txt	9	163160	141122084	9488	0.0767
GSM525767.txt	10	125565	49196950	3529	0.0665
GSM525767.txt	10	49201548	49586170	23	-0.493
GSM525767.txt	10	49600585	56442090	572	0.0282
GSM525767.txt	10	56452440	56465407	5	0.9422
GSM525767.txt	10	56472437	87682197	2531	0.0766
GSM525767.txt	10	87687390	89321322	157	-0.4916
GSM525767.txt	10	89348214	90131567	65	-1.6507
GSM525767.txt	10	90139264	91010579	86	-0.5655
GSM525767.txt	10	91017169	94348324	308	0.0663
GSM525767.txt	10	94356845	97727020	352	-0.5285
GSM525767.txt	10	97733742	135506703	3498	0.0863
GSM525767.txt	11	192393	134927084	11538	0.0788
GSM525767.txt	12	163617	9637352	1019	0.0861
GSM525767.txt	12	9662911	9693918	2	-3.2222
GSM525767.txt	12	9721828	51421672	3222	0.0633
GSM525767.txt	12	51428439	51723467	43	-0.4576
GSM525767.txt	12	51727588	53151188	198	-1.5261
GSM525767.txt	12	53156398	54929870	255	-0.4302
GSM525767.txt	12	54946377	133819062	6513	0.0847
GSM525767.txt	13	19167982	115105782	7722	-0.5661
GSM525767.txt	14	19079502	20146552	9	0.1782
GSM525767.txt	14	20198965	20420819	30	-0.5377
GSM525767.txt	14	20427212	81817289	5890	0.0756
GSM525767.txt	14	81830032	88232135	260	-0.5868
GSM525767.txt	14	88258582	107278740	2067	0.0937
GSM525767.txt	15	20102570	20423125	8	0.1513
GSM525767.txt	15	20462602	22578600	85	-0.3767
GSM525767.txt	15	22669081	34718152	1016	0.0747
GSM525767.txt	15	34724212	34791220	10	-0.7198
GSM525767.txt	15	34803380	34964172	10	-0.355
GSM525767.txt	15	35008997	76866481	4551	0.0933
GSM525767.txt	15	76878360	76878360	3	1.1831
GSM525767.txt	15	76893312	102465325	2429	0.0841
GSM525767.txt	16	88111	1613506	241	-0.4179
GSM525767.txt	16	1623848	32051493	2781	0.1694
GSM525767.txt	16	32066996	33625963	34	-0.2205
GSM525767.txt	16	33631551	51209593	454	0.0929
GSM525767.txt	16	51231533	55785993	291	-0.5127
GSM525767.txt	16	55797166	55817351	4	-2.3713
GSM525767.txt	16	55822362	55909293	10	-0.0096
GSM525767.txt	16	55922972	56403225	35	-0.5926
GSM525767.txt	16	56416871	69779858	1098	0.1071
GSM525767.txt	16	69784720	70121905	35	-0.3453
GSM525767.txt	16	70148760	70196754	7	0.4773
GSM525767.txt	16	70237603	74379876	387	-0.4996
GSM525767.txt	16	74398046	74465104	4	0.4784
GSM525767.txt	16	74472557	86774668	1122	-0.5139
GSM525767.txt	16	86791354	86804115	2	-2.744
GSM525767.txt	16	86820546	90163091	376	-0.4861
GSM525767.txt	17	29195	12519061	1416	-0.4625
GSM525767.txt	17	12533072	37949146	2061	0.1005
GSM525767.txt	17	37960169	38033068	10	-0.5213
GSM525767.txt	17	38043348	44159832	807	0.1522
GSM525767.txt	17	44165755	44806209	24	-0.2902
GSM525767.txt	17	44811697	81124204	3443	0.1208
GSM525767.txt	18	14345	18539882	1303	0.0558
GSM525767.txt	18	18544916	24747225	560	-0.5531
GSM525767.txt	18	24756729	24756729	3	0.5077
GSM525767.txt	18	24762687	78010002	3950	-0.5729
GSM525767.txt	19	113447	1239099	153	0.1759
GSM525767.txt	19	1243717	7013389	691	-0.3864
GSM525767.txt	19	7019081	28247937	1853	0.1485
GSM525767.txt	19	28272526	43584454	1388	-0.472
