ID	chrom	loc.start	loc.end	num.mark	seg.mean
GSM525792.txt	1	564434	802572	10	-0.1288
GSM525792.txt	1	811063	4183861	413	0.2349
GSM525792.txt	1	4203479	5696575	86	-0.0227
GSM525792.txt	1	5710309	6038036	22	0.1242
GSM525792.txt	1	6049701	6832491	104	0.252
GSM525792.txt	1	6847665	7305692	47	0.1016
GSM525792.txt	1	7314765	7375039	6	-0.125
GSM525792.txt	1	7382364	7858743	56	0.1117
GSM525792.txt	1	7863899	8403635	47	0.2345
GSM525792.txt	1	8414525	8873201	51	0.0776
GSM525792.txt	1	8883602	12291573	387	0.2706
GSM525792.txt	1	12302597	15239989	169	0.1076
GSM525792.txt	1	15246686	18055486	311	0.2407
GSM525792.txt	1	18069414	19518936	133	0.0606
GSM525792.txt	1	19525353	20144956	76	0.225
GSM525792.txt	1	20153811	21458762	138	0.1054
GSM525792.txt	1	21464726	22171800	65	0.2275
GSM525792.txt	1	22181209	22250438	10	0.4134
GSM525792.txt	1	22256094	29745283	820	0.2317
GSM525792.txt	1	29766747	31113976	37	-0.0251
GSM525792.txt	1	31145203	32495917	137	0.1837
GSM525792.txt	1	32504163	32853459	53	0.3283
GSM525792.txt	1	32860033	32992009	11	0.1172
GSM525792.txt	1	33008250	33393567	48	0.2997
GSM525792.txt	1	33398809	33989641	61	0.1597
GSM525792.txt	1	34003517	35199676	95	-0.0763
GSM525792.txt	1	35206567	36961890	196	0.1837
GSM525792.txt	1	36974690	37885707	52	0.0144
GSM525792.txt	1	37909490	38493498	79	0.2276
GSM525792.txt	1	38497428	39314164	36	0.0425
GSM525792.txt	1	39318053	41522112	259	0.2003
GSM525792.txt	1	41541120	42392773	80	0.0241
GSM525792.txt	1	42400621	42477510	7	-0.2108
GSM525792.txt	1	42495472	43085665	59	0.0545
GSM525792.txt	1	43104627	47081860	460	0.1837
GSM525792.txt	1	47090878	47984670	89	0.067
GSM525792.txt	1	48016455	51073171	245	-0.1104
GSM525792.txt	1	51090531	51639432	49	0.0603
GSM525792.txt	1	51669415	51826896	18	0.1913
GSM525792.txt	1	51841570	52407409	56	0.0672
GSM525792.txt	1	52413312	52543294	16	0.272
GSM525792.txt	1	52551868	55555725	340	0.1395
GSM525792.txt	1	55563428	60719775	429	-0.1206
GSM525792.txt	1	60785116	61078124	13	-0.5914
GSM525792.txt	1	61090812	61260793	11	-0.1894
GSM525792.txt	1	61282842	62084015	63	-0.5335
GSM525792.txt	1	62105628	62565278	48	-0.3556
GSM525792.txt	1	62572269	62954642	40	0.1439
GSM525792.txt	1	62962054	63723273	55	-0.0158
GSM525792.txt	1	63734925	63906468	18	0.1065
GSM525792.txt	1	63923017	64709807	85	-0.095
GSM525792.txt	1	64727020	64974415	12	0.0818
GSM525792.txt	1	64986345	65190486	22	-0.0823
